"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"CENSUS","2012","YEAR","","COUNTY","TEXAS","48","EAST TEXAS NORTH","51","MARION","315","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $ / OPERATION","OPERATORS","OPERATORS: (RACE = BLACK OR AFRICAN AMERICAN, ALONE OR COMBINED WITH OTHER RACES)","1,800","(L)"
"CENSUS","2012","YEAR","","COUNTY","TEXAS","48","EAST TEXAS NORTH","51","MARION","315","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $ / OPERATION","OPERATORS","OPERATORS: (RACE = WHITE, ALONE OR COMBINED WITH OTHER RACES)","7,553","15.4"
"CENSUS","2012","YEAR","","COUNTY","TEXAS","48","EAST TEXAS NORTH","51","MORRIS","343","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $","OPERATORS","OPERATORS: (RACE = BLACK OR AFRICAN AMERICAN, ALONE OR COMBINED WITH OTHER RACES)","34,000","(L)"
"CENSUS","2012","YEAR","","COUNTY","TEXAS","48","EAST TEXAS NORTH","51","MORRIS","343","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $","OPERATORS","OPERATORS: (RACE = WHITE, ALONE OR COMBINED WITH OTHER RACES)"," (D)","(D)"
"CENSUS","2012","YEAR","","COUNTY","TEXAS","48","EAST TEXAS NORTH","51","MORRIS","343","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL: (GENDER = FEMALE)"," (D)","(D)"
"CENSUS","2012","YEAR","","COUNTY","TEXAS","48","EAST TEXAS NORTH","51","MORRIS","343","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $ / OPERATION","OPERATORS","OPERATORS: (RACE = BLACK OR AFRICAN AMERICAN, ALONE OR COMBINED WITH OTHER RACES)","1,777","(L)"
"CENSUS","2012","YEAR","","COUNTY","TEXAS","48","EAST TEXAS NORTH","51","MORRIS","343","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $ / OPERATION","OPERATORS","OPERATORS: (RACE = WHITE, ALONE OR COMBINED WITH OTHER RACES)"," (D)","(D)"
"CENSUS","2012","YEAR","","COUNTY","TEXAS","48","EAST TEXAS NORTH","51","MORRIS","343","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $ / OPERATION","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL: (GENDER = FEMALE)"," (D)","(D)"
"CENSUS","2012","YEAR","","COUNTY","TEXAS","48","EAST TEXAS NORTH","51","NACOGDOCHES","347","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $","OPERATORS","OPERATORS: (ETHNICITY = HISPANIC)"," (D)","(D)"
"CENSUS","2012","YEAR","","COUNTY","TEXAS","48","EAST TEXAS NORTH","51","NACOGDOCHES","347","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $","OPERATORS","OPERATORS: (RACE = BLACK OR AFRICAN AMERICAN, ALONE OR COMBINED WITH OTHER RACES)","4,000","(L)"
"CENSUS","2012","YEAR","","COUNTY","TEXAS","48","EAST TEXAS NORTH","51","NACOGDOCHES","347","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $","OPERATORS","OPERATORS: (RACE = WHITE, ALONE OR COMBINED WITH OTHER RACES)","590,000","9.2"
"CENSUS","2012","YEAR","","COUNTY","TEXAS","48","EAST TEXAS NORTH","51","NACOGDOCHES","347","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL: (GENDER = FEMALE)","116,000","(L)"
"CENSUS","2012","YEAR","","COUNTY","TEXAS","48","EAST TEXAS NORTH","51","NACOGDOCHES","347","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $ / OPERATION","OPERATORS","OPERATORS: (ETHNICITY = HISPANIC)"," (D)","(D)"
"CENSUS","2012","YEAR","","COUNTY","TEXAS","48","EAST TEXAS NORTH","51","NACOGDOCHES","347","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $ / OPERATION","OPERATORS","OPERATORS: (RACE = BLACK OR AFRICAN AMERICAN, ALONE OR COMBINED WITH OTHER RACES)","359","(L)"
"CENSUS","2012","YEAR","","COUNTY","TEXAS","48","EAST TEXAS NORTH","51","NACOGDOCHES","347","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $ / OPERATION","OPERATORS","OPERATORS: (RACE = WHITE, ALONE OR COMBINED WITH OTHER RACES)","7,974","15.4"
"CENSUS","2012","YEAR","","COUNTY","TEXAS","48","EAST TEXAS NORTH","51","NACOGDOCHES","347","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $ / OPERATION","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL: (GENDER = FEMALE)","6,446","(L)"
"CENSUS","2012","YEAR","","COUNTY","TEXAS","48","EAST TEXAS NORTH","51","PANOLA","365","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $","OPERATORS","OPERATORS: (ETHNICITY = HISPANIC)","12,000","(L)"
"CENSUS","2012","YEAR","","COUNTY","TEXAS","48","EAST TEXAS NORTH","51","PANOLA","365","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $","OPERATORS","OPERATORS: (RACE = BLACK OR AFRICAN AMERICAN, ALONE OR COMBINED WITH OTHER RACES)","12,000","(L)"
"CENSUS","2012","YEAR","","COUNTY","TEXAS","48","EAST TEXAS NORTH","51","PANOLA","365","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $","OPERATORS","OPERATORS: (RACE = WHITE, ALONE OR COMBINED WITH OTHER RACES)","152,000","9.2"
"CENSUS","2012","YEAR","","COUNTY","TEXAS","48","EAST TEXAS NORTH","51","PANOLA","365","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL: (GENDER = FEMALE)","2,000","(L)"
"CENSUS","2012","YEAR","","COUNTY","TEXAS","48","EAST TEXAS NORTH","51","PANOLA","365","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $ / OPERATION","OPERATORS","OPERATORS: (ETHNICITY = HISPANIC)","2,033","(L)"
"CENSUS","2012","YEAR","","COUNTY","TEXAS","48","EAST TEXAS NORTH","51","PANOLA","365","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $ / OPERATION","OPERATORS","OPERATORS: (RACE = BLACK OR AFRICAN AMERICAN, ALONE OR COMBINED WITH OTHER RACES)","1,380","(L)"
"CENSUS","2012","YEAR","","COUNTY","TEXAS","48","EAST TEXAS NORTH","51","PANOLA","365","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $ / OPERATION","OPERATORS","OPERATORS: (RACE = WHITE, ALONE OR COMBINED WITH OTHER RACES)","3,385","15.4"
"CENSUS","2012","YEAR","","COUNTY","TEXAS","48","EAST TEXAS NORTH","51","PANOLA","365","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $ / OPERATION","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL: (GENDER = FEMALE)","288","(L)"
"CENSUS","2012","YEAR","","COUNTY","TEXAS","48","EAST TEXAS NORTH","51","RAINS","379","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL: (GENDER = FEMALE)","28,000","(L)"
"CENSUS","2012","YEAR","","COUNTY","TEXAS","48","EAST TEXAS NORTH","51","RAINS","379","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $ / OPERATION","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL: (GENDER = FEMALE)","9,181","(L)"
"CENSUS","2012","YEAR","","COUNTY","TEXAS","48","EAST TEXAS NORTH","51","RED RIVER","387","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $","OPERATORS","OPERATORS: (RACE = AMERICAN INDIAN OR ALASKA NATIVE, ALONE OR COMBINED WITH OTHER RACES)","236,000","(L)"
"CENSUS","2012","YEAR","","COUNTY","TEXAS","48","EAST TEXAS NORTH","51","RED RIVER","387","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $","OPERATORS","OPERATORS: (RACE = WHITE, ALONE OR COMBINED WITH OTHER RACES)","1,651,000","9.2"
"CENSUS","2012","YEAR","","COUNTY","TEXAS","48","EAST TEXAS NORTH","51","RED RIVER","387","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL: (GENDER = FEMALE)","50,000","(L)"
"CENSUS","2012","YEAR","","COUNTY","TEXAS","48","EAST TEXAS NORTH","51","RED RIVER","387","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $ / OPERATION","OPERATORS","OPERATORS: (RACE = AMERICAN INDIAN OR ALASKA NATIVE, ALONE OR COMBINED WITH OTHER RACES)","21,436","(L)"
"CENSUS","2012","YEAR","","COUNTY","TEXAS","48","EAST TEXAS NORTH","51","RED RIVER","387","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $ / OPERATION","OPERATORS","OPERATORS: (RACE = WHITE, ALONE OR COMBINED WITH OTHER RACES)","8,056","15.4"
"CENSUS","2012","YEAR","","COUNTY","TEXAS","48","EAST TEXAS NORTH","51","RED RIVER","387","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $ / OPERATION","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL: (GENDER = FEMALE)","3,816","(L)"
"CENSUS","2012","YEAR","","COUNTY","TEXAS","48","EAST TEXAS NORTH","51","RUSK","401","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $","OPERATORS","OPERATORS: (RACE = BLACK OR AFRICAN AMERICAN, ALONE OR COMBINED WITH OTHER RACES)","6,000","(L)"
"CENSUS","2012","YEAR","","COUNTY","TEXAS","48","EAST TEXAS NORTH","51","RUSK","401","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $","OPERATORS","OPERATORS: (RACE = WHITE, ALONE OR COMBINED WITH OTHER RACES)","292,000","9.2"
"CENSUS","2012","YEAR","","COUNTY","TEXAS","48","EAST TEXAS NORTH","51","RUSK","401","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL: (GENDER = FEMALE)","71,000","(L)"
"CENSUS","2012","YEAR","","COUNTY","TEXAS","48","EAST TEXAS NORTH","51","RUSK","401","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $ / OPERATION","OPERATORS","OPERATORS: (RACE = BLACK OR AFRICAN AMERICAN, ALONE OR COMBINED WITH OTHER RACES)","1,000","(L)"
"CENSUS","2012","YEAR","","COUNTY","TEXAS","48","EAST TEXAS NORTH","51","RUSK","401","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $ / OPERATION","OPERATORS","OPERATORS: (RACE = WHITE, ALONE OR COMBINED WITH OTHER RACES)","9,423","15.4"
"CENSUS","2012","YEAR","","COUNTY","TEXAS","48","EAST TEXAS NORTH","51","RUSK","401","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $ / OPERATION","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL: (GENDER = FEMALE)","8,885","(L)"
"CENSUS","2012","YEAR","","COUNTY","TEXAS","48","EAST TEXAS NORTH","51","SHELBY","419","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $","OPERATORS","OPERATORS: (RACE = BLACK OR AFRICAN AMERICAN, ALONE OR COMBINED WITH OTHER RACES)","137,000","(L)"
"CENSUS","2012","YEAR","","COUNTY","TEXAS","48","EAST TEXAS NORTH","51","SHELBY","419","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $","OPERATORS","OPERATORS: (RACE = WHITE, ALONE OR COMBINED WITH OTHER RACES)","199,000","9.2"
"CENSUS","2012","YEAR","","COUNTY","TEXAS","48","EAST TEXAS NORTH","51","SHELBY","419","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL: (GENDER = FEMALE)"," (D)","(D)"
"CENSUS","2012","YEAR","","COUNTY","TEXAS","48","EAST TEXAS NORTH","51","SHELBY","419","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $ / OPERATION","OPERATORS","OPERATORS: (RACE = BLACK OR AFRICAN AMERICAN, ALONE OR COMBINED WITH OTHER RACES)","8,547","(L)"
"CENSUS","2012","YEAR","","COUNTY","TEXAS","48","EAST TEXAS NORTH","51","SHELBY","419","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $ / OPERATION","OPERATORS","OPERATORS: (RACE = WHITE, ALONE OR COMBINED WITH OTHER RACES)","7,122","15.4"
"CENSUS","2012","YEAR","","COUNTY","TEXAS","48","EAST TEXAS NORTH","51","SHELBY","419","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $ / OPERATION","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL: (GENDER = FEMALE)"," (D)","(D)"
"CENSUS","2012","YEAR","","COUNTY","TEXAS","48","EAST TEXAS NORTH","51","SMITH","423","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $","OPERATORS","OPERATORS: (RACE = AMERICAN INDIAN OR ALASKA NATIVE, ALONE OR COMBINED WITH OTHER RACES)"," (D)","(D)"
"CENSUS","2012","YEAR","","COUNTY","TEXAS","48","EAST TEXAS NORTH","51","SMITH","423","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $","OPERATORS","OPERATORS: (RACE = WHITE, ALONE OR COMBINED WITH OTHER RACES)","161,000","9.2"
"CENSUS","2012","YEAR","","COUNTY","TEXAS","48","EAST TEXAS NORTH","51","SMITH","423","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL: (GENDER = FEMALE)"," (D)","(D)"
"CENSUS","2012","YEAR","","COUNTY","TEXAS","48","EAST TEXAS NORTH","51","SMITH","423","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $ / OPERATION","OPERATORS","OPERATORS: (RACE = AMERICAN INDIAN OR ALASKA NATIVE, ALONE OR COMBINED WITH OTHER RACES)"," (D)","(D)"
"CENSUS","2012","YEAR","","COUNTY","TEXAS","48","EAST TEXAS NORTH","51","SMITH","423","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $ / OPERATION","OPERATORS","OPERATORS: (RACE = WHITE, ALONE OR COMBINED WITH OTHER RACES)","3,741","15.4"
"CENSUS","2012","YEAR","","COUNTY","TEXAS","48","EAST TEXAS NORTH","51","SMITH","423","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $ / OPERATION","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL: (GENDER = FEMALE)"," (D)","(D)"
"CENSUS","2012","YEAR","","COUNTY","TEXAS","48","EAST TEXAS NORTH","51","TITUS","449","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $","OPERATORS","OPERATORS: (ETHNICITY = HISPANIC)","8,000","(L)"
"CENSUS","2012","YEAR","","COUNTY","TEXAS","48","EAST TEXAS NORTH","51","TITUS","449","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $","OPERATORS","OPERATORS: (RACE = BLACK OR AFRICAN AMERICAN, ALONE OR COMBINED WITH OTHER RACES)","31,000","(L)"
"CENSUS","2012","YEAR","","COUNTY","TEXAS","48","EAST TEXAS NORTH","51","TITUS","449","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $","OPERATORS","OPERATORS: (RACE = WHITE, ALONE OR COMBINED WITH OTHER RACES)","70,000","9.2"
"CENSUS","2012","YEAR","","COUNTY","TEXAS","48","EAST TEXAS NORTH","51","TITUS","449","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL: (GENDER = FEMALE)","5,000","(L)"
"CENSUS","2012","YEAR","","COUNTY","TEXAS","48","EAST TEXAS NORTH","51","TITUS","449","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $ / OPERATION","OPERATORS","OPERATORS: (ETHNICITY = HISPANIC)","1,615","(L)"
"CENSUS","2012","YEAR","","COUNTY","TEXAS","48","EAST TEXAS NORTH","51","TITUS","449","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $ / OPERATION","OPERATORS","OPERATORS: (RACE = BLACK OR AFRICAN AMERICAN, ALONE OR COMBINED WITH OTHER RACES)","2,846","(L)"
"CENSUS","2012","YEAR","","COUNTY","TEXAS","48","EAST TEXAS NORTH","51","TITUS","449","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $ / OPERATION","OPERATORS","OPERATORS: (RACE = WHITE, ALONE OR COMBINED WITH OTHER RACES)","1,513","15.4"
"CENSUS","2012","YEAR","","COUNTY","TEXAS","48","EAST TEXAS NORTH","51","TITUS","449","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $ / OPERATION","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL: (GENDER = FEMALE)","900","(L)"
"CENSUS","2012","YEAR","","COUNTY","TEXAS","48","EAST TEXAS NORTH","51","UPSHUR","459","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $","OPERATORS","OPERATORS: (ETHNICITY = HISPANIC)","64,000","(L)"
"CENSUS","2012","YEAR","","COUNTY","TEXAS","48","EAST TEXAS NORTH","51","UPSHUR","459","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $","OPERATORS","OPERATORS: (RACE = BLACK OR AFRICAN AMERICAN, ALONE OR COMBINED WITH OTHER RACES)","3,000","(L)"
"CENSUS","2012","YEAR","","COUNTY","TEXAS","48","EAST TEXAS NORTH","51","UPSHUR","459","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $","OPERATORS","OPERATORS: (RACE = WHITE, ALONE OR COMBINED WITH OTHER RACES)","295,000","9.2"
"CENSUS","2012","YEAR","","COUNTY","TEXAS","48","EAST TEXAS NORTH","51","UPSHUR","459","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL: (GENDER = FEMALE)","11,000","(L)"
"CENSUS","2012","YEAR","","COUNTY","TEXAS","48","EAST TEXAS NORTH","51","UPSHUR","459","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $ / OPERATION","OPERATORS","OPERATORS: (ETHNICITY = HISPANIC)","10,633","(L)"
"CENSUS","2012","YEAR","","COUNTY","TEXAS","48","EAST TEXAS NORTH","51","UPSHUR","459","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $ / OPERATION","OPERATORS","OPERATORS: (RACE = BLACK OR AFRICAN AMERICAN, ALONE OR COMBINED WITH OTHER RACES)","1,000","(L)"
"CENSUS","2012","YEAR","","COUNTY","TEXAS","48","EAST TEXAS NORTH","51","UPSHUR","459","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $ / OPERATION","OPERATORS","OPERATORS: (RACE = WHITE, ALONE OR COMBINED WITH OTHER RACES)","6,707","15.4"
"CENSUS","2012","YEAR","","COUNTY","TEXAS","48","EAST TEXAS NORTH","51","UPSHUR","459","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $ / OPERATION","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL: (GENDER = FEMALE)","2,120","(L)"
"CENSUS","2012","YEAR","","COUNTY","TEXAS","48","EAST TEXAS NORTH","51","VAN ZANDT","467","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $","OPERATORS","OPERATORS: (ETHNICITY = HISPANIC)","47,000","(L)"
"CENSUS","2012","YEAR","","COUNTY","TEXAS","48","EAST TEXAS NORTH","51","VAN ZANDT","467","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $","OPERATORS","OPERATORS: (RACE = AMERICAN INDIAN OR ALASKA NATIVE, ALONE OR COMBINED WITH OTHER RACES)"," (D)","(D)"
"CENSUS","2012","YEAR","","COUNTY","TEXAS","48","EAST TEXAS NORTH","51","VAN ZANDT","467","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $","OPERATORS","OPERATORS: (RACE = WHITE, ALONE OR COMBINED WITH OTHER RACES)","784,000","9.2"
"CENSUS","2012","YEAR","","COUNTY","TEXAS","48","EAST TEXAS NORTH","51","VAN ZANDT","467","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL: (GENDER = FEMALE)","62,000","(L)"
"CENSUS","2012","YEAR","","COUNTY","TEXAS","48","EAST TEXAS NORTH","51","VAN ZANDT","467","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $ / OPERATION","OPERATORS","OPERATORS: (ETHNICITY = HISPANIC)","6,697","(L)"
"CENSUS","2012","YEAR","","COUNTY","TEXAS","48","EAST TEXAS NORTH","51","VAN ZANDT","467","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $ / OPERATION","OPERATORS","OPERATORS: (RACE = AMERICAN INDIAN OR ALASKA NATIVE, ALONE OR COMBINED WITH OTHER RACES)"," (D)","(D)"
"CENSUS","2012","YEAR","","COUNTY","TEXAS","48","EAST TEXAS NORTH","51","VAN ZANDT","467","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $ / OPERATION","OPERATORS","OPERATORS: (RACE = WHITE, ALONE OR COMBINED WITH OTHER RACES)","9,798","15.4"
"CENSUS","2012","YEAR","","COUNTY","TEXAS","48","EAST TEXAS NORTH","51","VAN ZANDT","467","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $ / OPERATION","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL: (GENDER = FEMALE)","6,867","(L)"
"CENSUS","2012","YEAR","","COUNTY","TEXAS","48","EAST TEXAS NORTH","51","WOOD","499","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $","OPERATORS","OPERATORS: (RACE = AMERICAN INDIAN OR ALASKA NATIVE, ALONE OR COMBINED WITH OTHER RACES)"," (D)","(D)"
"CENSUS","2012","YEAR","","COUNTY","TEXAS","48","EAST TEXAS NORTH","51","WOOD","499","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $","OPERATORS","OPERATORS: (RACE = WHITE, ALONE OR COMBINED WITH OTHER RACES)","263,000","9.2"
"CENSUS","2012","YEAR","","COUNTY","TEXAS","48","EAST TEXAS NORTH","51","WOOD","499","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL: (GENDER = FEMALE)","10,000","(L)"
"CENSUS","2012","YEAR","","COUNTY","TEXAS","48","EAST TEXAS NORTH","51","WOOD","499","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $ / OPERATION","OPERATORS","OPERATORS: (RACE = AMERICAN INDIAN OR ALASKA NATIVE, ALONE OR COMBINED WITH OTHER RACES)"," (D)","(D)"
"CENSUS","2012","YEAR","","COUNTY","TEXAS","48","EAST TEXAS NORTH","51","WOOD","499","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $ / OPERATION","OPERATORS","OPERATORS: (RACE = WHITE, ALONE OR COMBINED WITH OTHER RACES)","5,844","15.4"
"CENSUS","2012","YEAR","","COUNTY","TEXAS","48","EAST TEXAS NORTH","51","WOOD","499","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $ / OPERATION","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL: (GENDER = FEMALE)","3,403","(L)"
"CENSUS","2012","YEAR","","COUNTY","TEXAS","48","EAST TEXAS SOUTH","52","ANGELINA","005","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $","OPERATORS","OPERATORS: (RACE = WHITE, ALONE OR COMBINED WITH OTHER RACES)","150,000","9.2"
